regiao,concelho_id,concelho,freguesia_id,freguesia,tipologia,estado,agregacao,janela_temporal,periodo_referencia,n,p5,p25,media,p75,p95,fonte_ficheiro
AM Lisboa,150700,Montijo,150710,UF Montijo e Afonsoeiro,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1649.0,2631.0,3051.0,,AML.xlsx
AM Lisboa,150700,Montijo,150710,UF Montijo e Afonsoeiro,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1649.0,2631.0,3051.0,,AML.xlsx
AM Lisboa,150700,Montijo,150710,UF Montijo e Afonsoeiro,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2556.0,3059.0,3508.0,3886.0,4963.0,AML.xlsx
AM Lisboa,150700,Montijo,150710,UF Montijo e Afonsoeiro,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1848.0,2401.0,2929.0,3410.0,4161.0,AML.xlsx
AM Lisboa,150700,Montijo,150710,UF Montijo e Afonsoeiro,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1788.0,2255.0,2801.0,3281.0,4094.0,AML.xlsx
AM Lisboa,111600,Odivelas,111603,Odivelas,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2141.0,3162.0,3692.0,4338.0,5062.0,AML.xlsx
AM Lisboa,111600,Odivelas,111603,Odivelas,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2126.0,3160.0,3685.0,4333.0,5067.0,AML.xlsx
AM Lisboa,111600,Odivelas,111603,Odivelas,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2631.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111603,Odivelas,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2047.0,3146.0,3658.0,4318.0,5055.0,AML.xlsx
AM Lisboa,111600,Odivelas,111603,Odivelas,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2007.0,3133.0,3653.0,4318.0,5061.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2476.0,3398.0,3684.0,3984.0,4889.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2220.0,3124.0,3624.0,4186.0,4963.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2198.0,3108.0,3619.0,4198.0,4994.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1525.0,2104.0,2887.0,3495.0,4022.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1484.0,2011.0,2792.0,3494.0,4017.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,796.0,1850.0,2713.0,3494.0,4470.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1864.0,2752.0,3305.0,3860.0,4576.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1995.0,2968.0,3517.0,4109.0,4913.0,AML.xlsx
AM Lisboa,111600,Odivelas,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2010.0,2981.0,3547.0,4168.0,4958.0,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2805.0,3058.0,3695.0,4138.0,5219.0,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2803.0,3164.0,3715.0,4152.0,5245.0,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,2370.0,2932.0,3527.0,,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,625.0,2280.0,2766.0,3506.0,3990.0,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2435.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,2402.0,2928.0,3516.0,,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1697.0,2856.0,3416.0,3945.0,4762.0,AML.xlsx
AM Lisboa,111600,Odivelas,111608,UF Pontinha e Famões,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2006.0,2969.0,3551.0,4100.0,5088.0,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3750.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2170.0,3065.0,3578.0,4008.0,4832.0,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2124.0,2968.0,3534.0,4085.0,4939.0,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3750.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2065.0,3010.0,3519.0,3970.0,4789.0,AML.xlsx
AM Lisboa,111600,Odivelas,111609,UF Póvoa de Sto Adrião e Olival Basto,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1989.0,2933.0,3465.0,4016.0,4884.0,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3573.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2186.0,2703.0,3388.0,4020.0,4885.0,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2141.0,2673.0,3351.0,4020.0,4826.0,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2735.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1850.0,1988.0,2855.0,3400.0,4596.0,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2935.0,,,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,2348.0,3214.0,3770.0,,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1940.0,2605.0,3261.0,3686.0,4790.0,AML.xlsx
AM Lisboa,111600,Odivelas,111610,UF Ramada e Caneças,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1966.0,2636.0,3275.0,3788.0,4718.0,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2564.0,3527.0,3845.0,4576.0,5233.0,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2564.0,3533.0,3737.0,4068.0,4718.0,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,4098.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,5201.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1972.0,3133.0,3927.0,4589.0,6461.0,AML.xlsx
AM Lisboa,111000,Oeiras,111002,Barcarena,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1708.0,2944.0,3502.0,3989.0,4706.0,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,4885.0,5217.0,5291.0,,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3270.0,3851.0,4487.0,5141.0,6138.0,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3115.0,3563.0,4065.0,4444.0,5811.0,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,3769.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,4660.0,5005.0,5261.0,,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3103.0,3674.0,4385.0,5000.0,5956.0,AML.xlsx
AM Lisboa,111000,Oeiras,111009,Porto Salvo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3065.0,3544.0,4018.0,4458.0,5653.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3506.0,5062.0,5890.0,6730.0,7902.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2968.0,3960.0,4949.0,5778.0,7372.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2851.0,3810.0,4636.0,5138.0,6871.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,5137.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1687.0,3200.0,4105.0,4857.0,6608.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1611.0,3030.0,3937.0,4744.0,6006.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3491.0,5000.0,5850.0,6701.0,7846.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2848.0,3881.0,4872.0,5648.0,7348.0,AML.xlsx
AM Lisboa,111000,Oeiras,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2731.0,3791.0,4565.0,5082.0,6861.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4385.0,5840.0,6477.0,7010.0,8662.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3458.0,4359.0,5416.0,6381.0,7772.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3079.0,4138.0,4834.0,5332.0,6921.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,4385.0,5840.0,6477.0,7010.0,8662.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3469.0,4358.0,5409.0,6376.0,7771.0,AML.xlsx
AM Lisboa,111000,Oeiras,111012,UF Algés e Linda-a-Velha,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,3094.0,4135.0,4834.0,5347.0,6897.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3340.0,3720.0,4773.0,5552.0,6749.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2776.0,3764.0,4329.0,4989.0,5930.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2298.0,3776.0,4146.0,4668.0,5666.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,3249.0,4053.0,4788.0,,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,3249.0,4053.0,4788.0,,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3340.0,3720.0,4773.0,5552.0,6749.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2706.0,3738.0,4299.0,4980.0,5920.0,AML.xlsx
AM Lisboa,111000,Oeiras,111013,UF Carnaxide e Queijas,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2426.0,3742.0,4132.0,4670.0,5572.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6165.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,3001.0,3810.0,4979.0,5789.0,7524.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2962.0,3807.0,4899.0,5558.0,7206.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1419.0,3018.0,4149.0,4886.0,8857.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1419.0,3018.0,4149.0,4886.0,8857.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,6165.0,,,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2647.0,3791.0,4881.0,5656.0,7537.0,AML.xlsx
AM Lisboa,111000,Oeiras,111014,UF Oeiras e S Julião da Barra e P Arcos,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2636.0,3766.0,4805.0,5366.0,7259.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1818.0,2080.0,2443.0,2771.0,3349.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1818.0,2100.0,2476.0,2829.0,3349.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,480.0,2063.0,2548.0,3142.0,3666.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,441.0,1960.0,2501.0,3155.0,3667.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2556.0,,,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1173.0,2080.0,2498.0,3046.0,3643.0,AML.xlsx
AM Lisboa,150800,Palmela,150802,Palmela,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,981.0,2054.0,2489.0,3068.0,3650.0,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1556.0,2338.0,2696.0,2966.0,3982.0,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1531.0,2338.0,2680.0,2952.0,3720.0,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,3572.0,,,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,3836.0,,,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2860.0,,,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1691.0,2372.0,2803.0,3053.0,4307.0,AML.xlsx
AM Lisboa,150800,Palmela,150803,Pinhal Novo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1569.0,2365.0,2798.0,3046.0,4342.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1813.0,2643.0,3109.0,3715.0,4459.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1813.0,2643.0,3109.0,3715.0,4459.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1225.0,2010.0,2705.0,3283.0,5383.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1215.0,1961.0,2676.0,3029.0,5478.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1541.0,2229.0,2922.0,3666.0,4418.0,AML.xlsx
AM Lisboa,150800,Palmela,150804,Quinta do Anjo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1528.0,2200.0,2913.0,3697.0,4428.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2635.0,,,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1822.0,2332.0,2761.0,3068.0,3994.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1813.0,2332.0,2770.0,3096.0,4004.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1203.0,2190.0,2775.0,3373.0,4429.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1194.0,2090.0,2755.0,3407.0,4452.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,2386.0,2776.0,3166.0,,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1565.0,2321.0,2766.0,3179.0,4112.0,AML.xlsx
AM Lisboa,150800,Palmela,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1518.0,2315.0,2765.0,3196.0,4183.0,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2050.0,2524.0,2947.0,3315.0,4087.0,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2049.0,2506.0,2923.0,3284.0,4061.0,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3215.0,,,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1739.0,2182.0,3036.0,3644.0,5556.0,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,2024.0,2973.0,3511.0,,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3544.0,,,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1867.0,2500.0,2956.0,3323.0,4164.0,AML.xlsx
AM Lisboa,151000,Seixal,151002,Amora,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1858.0,2500.0,2927.0,3290.0,4147.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1992.0,2706.0,3103.0,3475.0,4347.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1990.0,2698.0,3057.0,3428.0,4269.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1679.0,2242.0,3202.0,3493.0,7084.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1661.0,2258.0,3232.0,3504.0,7288.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3880.0,,,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1987.0,2655.0,3126.0,3474.0,4634.0,AML.xlsx
AM Lisboa,151000,Seixal,151005,Corroios,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1982.0,2655.0,3098.0,3438.0,4583.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1657.0,2314.0,2896.0,3415.0,4657.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1205.0,2226.0,2626.0,3125.0,3923.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1048.0,2222.0,2519.0,3077.0,3763.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1657.0,2314.0,2896.0,3415.0,4657.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1214.0,2226.0,2656.0,3199.0,3930.0,AML.xlsx
AM Lisboa,151000,Seixal,151006,Fernão Ferro,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1087.0,2222.0,2569.0,3112.0,3868.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2964.0,3960.0,4819.0,5864.0,7192.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2080.0,2659.0,3201.0,3582.0,4653.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2062.0,2628.0,3094.0,3475.0,4286.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1721.0,2480.0,2906.0,3485.0,4328.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1480.0,2238.0,2879.0,3278.0,5075.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1277.0,2236.0,2872.0,3266.0,5365.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1824.0,2781.0,3927.0,4827.0,6432.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1968.0,2559.0,3136.0,3528.0,4657.0,AML.xlsx
AM Lisboa,151000,Seixal,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1968.0,2539.0,3055.0,3456.0,4302.0,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,3194.0,4006.0,5051.0,5875.0,7655.0,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,2187.0,2798.0,3436.0,3818.0,5698.0,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,2140.0,2764.0,3249.0,3673.0,4545.0,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2767.0,,,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1810.0,2313.0,2966.0,3304.0,6471.0,AML.xlsx
AM Lisboa,151000,Seixal,151007,"UF Seixal, Arrentela e Aldeia Paio Pires",Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,2276.0,3042.0,3322.0,,AML.xlsx
